,index,split
124332,124332,train
124333,124333,train
124334,124334,train
124335,124335,train
124336,124336,train
124337,124337,train
124338,124338,train
124339,124339,train
124340,124340,train
124341,124341,train
124342,124342,train
124343,124343,train
124344,124344,train
124345,124345,train
124346,124346,train
124347,124347,train
124348,124348,train
124349,124349,validate
124350,124350,validate
124351,124351,train
124352,124352,train
124353,124353,test
124354,124354,test
124355,124355,test
124356,124356,test
124357,124357,train
124358,124358,train
124359,124359,train
124360,124360,test
124361,124361,train
124362,124362,train
124363,124363,train
124364,124364,train
124365,124365,train
124366,124366,train
124367,124367,train
124368,124368,train
124369,124369,test
124370,124370,test
124371,124371,train
124372,124372,test
124373,124373,test
124374,124374,test
124375,124375,train
124376,124376,train
124377,124377,validate
124378,124378,train
124379,124379,test
124380,124380,test
124381,124381,train
124382,124382,test
124383,124383,train
124384,124384,train
124385,124385,test
124386,124386,test
124387,124387,train
124388,124388,train
124389,124389,test
124390,124390,train
124391,124391,train
124392,124392,train
124393,124393,train
124394,124394,train
124395,124395,validate
124396,124396,train
124397,124397,train
124398,124398,train
124399,124399,validate
124400,124400,test
124401,124401,train
124402,124402,train
124403,124403,test
124404,124404,train
124405,124405,validate
124406,124406,test
124407,124407,train
124408,124408,test
124409,124409,train
124410,124410,train
124411,124411,train
124412,124412,train
124413,124413,train
124414,124414,test
124415,124415,test
124416,124416,train
124417,124417,train
124418,124418,test
124419,124419,train
124420,124420,train
124421,124421,test
124422,124422,train
124423,124423,test
124424,124424,test
124425,124425,validate
124426,124426,train
124427,124427,test
124428,124428,train
124429,124429,train
124430,124430,test
124431,124431,train
124432,124432,train
124433,124433,test
124434,124434,train
124435,124435,test
124436,124436,validate
124437,124437,train
124438,124438,test
124439,124439,test
124440,124440,train
124441,124441,train
124442,124442,train
124443,124443,train
124444,124444,train
124445,124445,train
124446,124446,train
124447,124447,train
124448,124448,train
124449,124449,test
124450,124450,test
124451,124451,train
124452,124452,train
124453,124453,test
124454,124454,validate
124455,124455,test
124456,124456,train
124457,124457,train
124458,124458,train
124459,124459,test
124460,124460,test
124461,124461,train
124462,124462,train
124463,124463,train
124464,124464,test
124465,124465,test
124466,124466,train
124467,124467,train
124468,124468,train
124469,124469,test
124470,124470,test
124471,124471,validate
124472,124472,validate
124473,124473,test
124474,124474,test
124475,124475,train
124476,124476,test
124477,124477,train
124478,124478,train
124479,124479,train
124480,124480,validate
124481,124481,test
124482,124482,train
124483,124483,test
124484,124484,train
124485,124485,train
124486,124486,train
124487,124487,train
124488,124488,train
124489,124489,test
124490,124490,train
124491,124491,train
124492,124492,train
124493,124493,validate
124494,124494,train
124495,124495,test
124496,124496,train
124497,124497,test
124498,124498,train
124499,124499,train
124500,124500,train
124501,124501,test
124502,124502,train
124503,124503,test
124504,124504,test
124505,124505,train
124506,124506,test
124507,124507,train
124508,124508,validate
124509,124509,validate
124510,124510,test
124511,124511,train
124512,124512,test
124513,124513,train
124514,124514,train
124515,124515,train
124516,124516,test
124517,124517,train
124518,124518,train
124519,124519,train
124520,124520,train
124521,124521,test
124522,124522,validate
124523,124523,train
124524,124524,validate
124525,124525,train
124526,124526,train
124527,124527,train
124528,124528,test
124529,124529,test
124530,124530,train
124531,124531,train
124532,124532,test
124533,124533,train
124534,124534,test
124535,124535,validate
124536,124536,train
124537,124537,validate
124538,124538,train
124539,124539,test
124540,124540,validate
124541,124541,test
124542,124542,train
124543,124543,train
124544,124544,train
124545,124545,test
124546,124546,train
124547,124547,train
124548,124548,train
124549,124549,train
124550,124550,train
124551,124551,train
124552,124552,train
124553,124553,train
124554,124554,train
124555,124555,train
124556,124556,train
124557,124557,test
124558,124558,train
124559,124559,train
124560,124560,test
124561,124561,test
124562,124562,train
124563,124563,train
124564,124564,validate
124565,124565,validate
124566,124566,train
124567,124567,validate
124568,124568,test
124569,124569,test
124570,124570,train
124571,124571,test
124572,124572,train
124573,124573,train
124574,124574,train
124575,124575,test
124576,124576,train
124577,124577,train
124578,124578,test
124579,124579,validate
124580,124580,train
124581,124581,test
124582,124582,train
124583,124583,test
124584,124584,train
124585,124585,train
124586,124586,train
124587,124587,train
124588,124588,validate
124589,124589,train
124590,124590,test
124591,124591,test
124592,124592,train
124593,124593,train
124594,124594,train
124595,124595,validate
124596,124596,train
124597,124597,train
124598,124598,train
124599,124599,train
124600,124600,train
124601,124601,train
124602,124602,train
124603,124603,train
124604,124604,validate
124605,124605,train
124606,124606,test
124607,124607,train
124608,124608,train
124609,124609,train
124610,124610,test
124611,124611,train
124612,124612,test
124613,124613,train
124614,124614,validate
124615,124615,train
124616,124616,train
124617,124617,test
124618,124618,test
124619,124619,train
124620,124620,train
124621,124621,train
124622,124622,train
124623,124623,train
124624,124624,train
124625,124625,train
124626,124626,test
124627,124627,test
124628,124628,test
124629,124629,test
124630,124630,train
124631,124631,test
124632,124632,train
124633,124633,test
124634,124634,validate
124635,124635,test
124636,124636,train
124637,124637,train
124638,124638,train
124639,124639,train
124640,124640,train
124641,124641,train
124642,124642,validate
124643,124643,train
124644,124644,test
124645,124645,train
124646,124646,train
124647,124647,validate
124648,124648,test
124649,124649,test
124650,124650,train
124651,124651,train
124652,124652,test
124653,124653,train
124654,124654,test
124655,124655,train
124656,124656,validate
124657,124657,train
124658,124658,train
124659,124659,train
124660,124660,test
124661,124661,test
124662,124662,test
124663,124663,test
124664,124664,test
124665,124665,test
124666,124666,train
124667,124667,test
124668,124668,test
124669,124669,test
124670,124670,train
124671,124671,train
124672,124672,test
124673,124673,test
124674,124674,test
124675,124675,validate
124676,124676,train
124677,124677,test
124678,124678,train
124679,124679,train
124680,124680,test
124681,124681,train
124682,124682,train
124683,124683,train
124684,124684,train
124685,124685,train
124686,124686,train
124687,124687,train
124688,124688,train
124689,124689,train
124690,124690,train
124691,124691,train
124692,124692,train
124693,124693,train
124694,124694,validate
124695,124695,validate
124696,124696,train
124697,124697,train
124698,124698,train
124699,124699,train
124700,124700,train
124701,124701,train
124702,124702,train
124703,124703,validate
124704,124704,test
124705,124705,train
124706,124706,train
124707,124707,train
124708,124708,test
124709,124709,train
124710,124710,test
124711,124711,train
124712,124712,train
124713,124713,train
124714,124714,validate
124715,124715,test
124716,124716,test
124717,124717,train
124718,124718,train
124719,124719,test
124720,124720,validate
124721,124721,train
124722,124722,train
124723,124723,test
124724,124724,test
124725,124725,test
124726,124726,train
124727,124727,train
124728,124728,test
124729,124729,train
124730,124730,test
124731,124731,test
124732,124732,train
124733,124733,train
124734,124734,test
124735,124735,train
124736,124736,test
124737,124737,train
124738,124738,train
124739,124739,test
124740,124740,test
124741,124741,train
124742,124742,train
124743,124743,test
124744,124744,validate
124745,124745,validate
124746,124746,test
124747,124747,train
124748,124748,train
124749,124749,train
124750,124750,train
124751,124751,train
124752,124752,train
124753,124753,train
124754,124754,test
124755,124755,train
124756,124756,train
124757,124757,validate
124758,124758,train
124759,124759,train
124760,124760,validate
124761,124761,validate
124762,124762,test
124763,124763,train
124764,124764,test
124765,124765,test
124766,124766,test
124767,124767,train
124768,124768,train
124769,124769,test
124770,124770,validate
124771,124771,train
124772,124772,test
124773,124773,train
124774,124774,train
124775,124775,train
124776,124776,test
124777,124777,train
124778,124778,train
124779,124779,test
124780,124780,train
124781,124781,test
124782,124782,train
124783,124783,train
124784,124784,test
124785,124785,validate
124786,124786,train
124787,124787,train
124788,124788,validate
124789,124789,train
124790,124790,train
124791,124791,train
124792,124792,train
124793,124793,train
124794,124794,train
124795,124795,train
124796,124796,test
124797,124797,validate
124798,124798,train
124799,124799,train
124800,124800,validate
124801,124801,test
124802,124802,test
124803,124803,train
124804,124804,train
124805,124805,validate
124806,124806,test
124807,124807,train
124808,124808,train
124809,124809,train
124810,124810,train
124811,124811,train
124812,124812,test
124813,124813,train
124814,124814,test
124815,124815,train
124816,124816,train
124817,124817,train
124818,124818,test
124819,124819,test
124820,124820,train
124821,124821,train
124822,124822,train
124823,124823,train
124824,124824,train
124825,124825,train
124826,124826,train
124827,124827,train
124828,124828,test
124829,124829,test
124830,124830,test
124831,124831,train
124832,124832,test
124833,124833,train
124834,124834,train
124835,124835,train
124836,124836,validate
124837,124837,train
124838,124838,train
124839,124839,train
124840,124840,train
124841,124841,train
124842,124842,train
124843,124843,test
124844,124844,train
124845,124845,train
124846,124846,train
124847,124847,train
124848,124848,train
124849,124849,train
124850,124850,test
124851,124851,test
124852,124852,test
124853,124853,test
124854,124854,train
124855,124855,test
